X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.2485941871307,44.9582373883947,0024XX 18TH AVE S,MP2018276900        ,3     ,2018/08/17 00:00:00+00,458,2018/08/17 00:00:00+00,2018/08/17 04:58:00+00,412,DASLT3  ,3RD DEG DOMES ASLT            ,05 ,2018/08/17 00:00:00+00,21424,-93.24859,44.95823,-10380386.0221,5614949.2121,East Phillips,2018/08/17 00:00:00+00,2022/03/17 09:10:30+00,3268
-93.2554990767823,44.9609314633027,0013XX 22ND ST E,MP2018276901        ,3     ,2018/08/17 00:00:00+00,613,2018/08/16 00:00:00+00,2018/08/17 06:13:00+00,2130,DASLT3  ,3RD DEG DOMES ASLT            ,05 ,2018/08/18 00:00:00+00,20708,-93.25549,44.96093,-10381154.6709,5615373.0402,Ventura Village,2018/08/18 00:00:00+00,2022/03/17 09:10:30+00,3269
-93.2813245371713,44.9891395282377,0009XX 3RD ST N,MP2018276927        ,1     ,2018/08/17 00:00:00+00,555,2018/08/16 00:00:00+00,2018/08/17 05:55:00+00,2000,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018/08/18 00:00:00+00,21225,-93.28132,44.98913,-10384029.548,5619811.8892,North Loop,2018/08/19 00:00:00+00,2022/03/17 09:10:30+00,3270
-93.2178619615732,44.9387289340112,0035XX 38TH AVE S,MP2018276997        ,3     ,2018/08/17 00:00:00+00,845,2018/08/17 00:00:00+00,2018/08/17 08:45:00+00,200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/17 00:00:00+00,12480,-93.21786,44.93872,-10376964.9264,5611880.7629,Howe,2018/08/17 00:00:00+00,2022/03/17 09:10:30+00,3271
-93.2500075640594,45.0131618554054,0008XX LOWRY AVE NE,MP2018277037        ,2     ,2018/08/17 00:00:00+00,946,2018/08/09 00:00:00+00,2018/08/17 09:46:00+00,800,THEFT   ,OTHER THEFT                   ,07 ,2018/08/17 00:00:00+00,11103,-93.25,45.01316,-10380543.3585,5623593.789,Holland,2018/08/17 00:00:00+00,2022/03/17 09:10:30+00,3272
-93.3057078170503,44.99361099254,0014XX NEWTON AVE N,MP2018277048        ,4     ,2018/08/17 00:00:00+00,1006,2018/08/16 00:00:00+00,2018/08/17 10:06:00+00,1200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/17 00:00:00+00,,-93.3057,44.99361,-10386743.8823,5620515.7238,Willard - Hay,2018/08/17 00:00:00+00,2022/03/26 07:00:58+00,3273
-93.2895389468266,45.0113200070257,0007XX 30TH AVE N,MP2018277055        ,4     ,2018/08/17 00:00:00+00,1120,2018/08/16 00:00:00+00,2018/08/17 11:20:00+00,2000,CSCR    ,CSC - RAPE                    ,03 ,2018/08/17 00:00:00+00,25904,-93.28953,45.01132,-10384943.9719,5623303.7657,Hawthorne,2018/08/17 00:00:00+00,2022/03/17 09:10:30+00,3274
-93.233379812829,44.925994445588,0042XX 27TH AVE S,MP2018277079        ,3     ,2018/08/17 00:00:00+00,1044,2018/08/17 00:00:00+00,2018/08/17 10:44:00+00,1000,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/08/17 00:00:00+00,18819,-93.23337,44.92599,-10378692.3657,5609878.3408,Standish,2018/09/03 00:00:00+00,2022/03/17 09:10:30+00,3275
-93.2473914103389,44.9438364315429,0032XX CEDAR AVE S,MP2018277126        ,3     ,2018/08/17 00:00:00+00,1204,2018/08/17 00:00:00+00,2018/08/17 12:04:00+00,1110,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/08/17 00:00:00+00,22414,-93.24739,44.94383,-10380252.1296,5612684.0111,Powderhorn Park,2018/08/17 00:00:00+00,2022/03/17 09:10:30+00,3276
-93.2729214489669,44.9739008623273,0009XX MARQUETTE AVE,MP2018277155        ,1     ,2018/08/17 00:00:00+00,1400,2018/08/17 00:00:00+00,2018/08/17 14:00:00+00,1148,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018/08/17 00:00:00+00,,-93.27292,44.9739,-10383094.1205,5617413.6465,Downtown West,2018/08/17 00:00:00+00,2022/03/26 07:00:58+00,3277
-93.2639203253284,44.907958835236,0052XX COLUMBUS AVE,MP2018277159        ,3     ,2018/08/17 00:00:00+00,1152,2018/07/24 00:00:00+00,2018/08/17 11:52:00+00,1200,THEFT   ,OTHER THEFT                   ,07 ,2018/08/17 00:00:00+00,13346,-93.26392,44.90795,-10382092.12,5607043.1084,Page,2018/08/20 00:00:00+00,2022/03/17 09:10:30+00,3278
-93.2715769135317,44.9475068815412,0030XX CLINTON AVE,MP2018277247        ,3     ,2018/08/17 00:00:00+00,1337,2018/08/16 00:00:00+00,2018/08/17 13:37:00+00,2200,BIKETF  ,BIKE THEFT                    ,07,2018/08/17 00:00:00+00,22014,-93.27157,44.9475,-10382944.4475,5613261.3012,Central,2018/08/18 00:00:00+00,2022/03/17 09:10:30+00,3279
-93.2717965022113,44.9773668695508,0006XX NICOLLET MALL,MP2018277282        ,1     ,2018/08/17 00:00:00+00,1412,2018/08/04 00:00:00+00,2018/08/17 14:12:00+00,1536,THEFT   ,OTHER THEFT                   ,07 ,2018/08/17 00:00:00+00,21933,-93.27179,44.97736,-10382968.892,5617959.0665,Downtown West,2018/08/17 00:00:00+00,2022/03/17 09:10:30+00,3280
-93.2717965022113,44.9773668695508,0006XX NICOLLET MALL,MP2018277283        ,1     ,2018/08/17 00:00:00+00,1410,2018/07/28 00:00:00+00,2018/08/17 14:10:00+00,1515,THEFT   ,OTHER THEFT                   ,07 ,2018/08/17 00:00:00+00,21933,-93.27179,44.97736,-10382968.892,5617959.0665,Downtown West,2018/08/20 00:00:00+00,2022/03/17 09:10:30+00,3281
-93.3107720505999,45.0073800585274,0026XX RUSSELL AVE N,MP2018277341        ,4     ,2018/08/17 00:00:00+00,1528,2018/08/17 00:00:00+00,2018/08/17 15:28:00+00,1528,SHOPLF  ,SHOPLIFTING                   ,07 ,2018/08/18 00:00:00+00,14503,-93.31077,45.00738,-10387307.6302,5622683.4002,Jordan,2018/08/18 00:00:00+00,2022/03/17 09:10:30+00,3282
-93.2372163045068,44.9404403724278,0034XX 24TH AVE S,MP2018277357        ,3     ,2018/08/17 00:00:00+00,2228,2018/07/28 00:00:00+00,2018/08/17 22:28:00+00,900,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/08/18 00:00:00+00,18848,-93.23721,44.94044,-10379119.442,5612149.9102,Corcoran,2018/08/20 00:00:00+00,2022/03/17 09:10:30+00,3283
-93.2424992329123,44.9659575008245,0007XX 21ST AVE S,MP2018277365        ,1     ,2018/08/17 00:00:00+00,1749,2018/08/17 00:00:00+00,2018/08/17 17:49:00+00,1510,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018/08/18 00:00:00+00,18783,-93.24249,44.96595,-10379707.5349,5616163.7826,Cedar Riverside,2018/08/18 00:00:00+00,2022/03/17 09:10:30+00,3284
-93.2742837360104,44.9799862477143,0005XX 1ST AVE N,MP2018277391        ,1     ,2018/08/17 00:00:00+00,1904,2018/08/17 00:00:00+00,2018/08/17 19:04:00+00,920,THEFT   ,OTHER THEFT                   ,07 ,2018/08/18 00:00:00+00,17104,-93.27428,44.97998,-10383245.7696,5618371.2806,Downtown West,2018/08/18 00:00:00+00,2022/03/17 09:10:30+00,3285
-93.2931739014704,44.9509960647501,0028XX DUPONT AVE S,MP2018277395        ,5     ,2018/08/17 00:00:00+00,1655,2018/08/17 00:00:00+00,2018/08/17 16:55:00+00,1530,TFPER   ,THEFT FROM PERSON SNATCH/GRAB ,07 ,2018/08/18 00:00:00+00,,-93.29317,44.95099,-10385348.6132,5613810.1158,Lowry Hill East,2018/08/18 00:00:00+00,2022/03/26 07:00:58+00,3286
-93.2781054989108,44.8949327985911,0059XX NICOLLET AVE,MP2018277418        ,5     ,2018/08/17 00:00:00+00,1925,2018/08/17 00:00:00+00,2018/08/17 19:25:00+00,1540,SHOPLF  ,SHOPLIFTING                   ,07 ,2018/08/17 00:00:00+00,13304,-93.2781,44.89493,-10383671.2063,5604995.9438,Windom,2018/09/12 00:00:00+00,2022/03/17 09:10:30+00,3287
-93.2982919468004,44.9474742040119,0030XX HENNEPIN AVE,MP2018277424        ,5     ,2018/08/17 00:00:00+00,2322,2018/08/17 00:00:00+00,2018/08/17 23:22:00+00,1415,THEFT   ,OTHER THEFT                   ,07 ,2018/08/18 00:00:00+00,11281,-93.29829,44.94747,-10385918.3514,5613256.1615,East Bde Maka Ska,2018/08/20 00:00:00+00,2022/03/17 09:10:30+00,3288
-93.2830041603771,44.9495481351521,0029XX PLEASANT AVE,MP2018277438        ,5     ,2018/08/17 00:00:00+00,1719,2018/08/17 00:00:00+00,2018/08/17 17:19:00+00,1430,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/08/18 00:00:00+00,14944,-93.283,44.94954,-10384216.5228,5613582.3665,Whittier,2018/08/18 00:00:00+00,2022/03/17 09:10:30+00,3289
-93.3172696530848,45.0250084607102,0038XX WASHBURN AVE N,MP2018277439        ,4     ,2018/08/17 00:00:00+00,1910,2018/08/10 00:00:00+00,2018/08/17 19:10:00+00,2200,THEFT   ,OTHER THEFT                   ,07 ,2018/08/18 00:00:00+00,10548,-93.31726,45.025,-10388030.94,5625459.4161,Victory,2018/08/20 00:00:00+00,2022/03/17 09:10:30+00,3290
-93.2982919468004,44.9474742040119,0030XX HENNEPIN AVE,MP2018277461        ,5     ,2018/08/17 00:00:00+00,2354,2018/08/17 00:00:00+00,2018/08/17 23:54:00+00,1620,THEFT   ,OTHER THEFT                   ,07 ,2018/08/18 00:00:00+00,11281,-93.29829,44.94747,-10385918.3514,5613256.1615,East Bde Maka Ska,2018/08/20 00:00:00+00,2022/03/17 09:10:30+00,3291
-93.300897011717,45.0011923426971,0016XX HILLSIDE AVE N,MP2018277548        ,4     ,2018/08/17 00:00:00+00,2303,2018/08/17 00:00:00+00,2018/08/17 23:03:00+00,1755,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018/08/18 00:00:00+00,19613,-93.30089,45.00119,-10386208.3459,5621709.1981,Willard - Hay,2018/09/17 00:00:00+00,2022/03/17 09:10:30+00,3292
-93.2788292176363,44.9773362659962,0004XX 10TH ST N,MP2018277562        ,1     ,2018/08/17 00:00:00+00,1848,2018/08/17 00:00:00+00,2018/08/17 18:48:00+00,1800,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018/08/18 00:00:00+00,22699,-93.27882,44.97733,-10383751.7703,5617954.2505,Downtown West,2018/10/12 00:00:00+00,2022/03/17 09:10:30+00,3293
-93.2575607741397,44.9510186446029,0028XX 12TH AVE S,MP2018277653        ,3     ,2018/07/09 00:00:00+00,1331,2018/07/09 00:00:00+00,2018/07/09 13:31:00+00,1320,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/07/09 00:00:00+00,,-93.25756,44.95101,-10381384.178,5613813.6675,Midtown Phillips,2018/07/09 00:00:00+00,2022/03/26 07:00:58+00,3294
-93.252452915705,44.9421368225388,0033XX BLOOMINGTON AVE,MP2018277699        ,3     ,2018/08/17 00:00:00+00,2344,2018/08/17 00:00:00+00,2018/08/17 23:44:00+00,1730,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/08/18 00:00:00+00,11595,-93.25245,44.94213,-10380815.5738,5612416.7083,Powderhorn Park,2018/08/18 00:00:00+00,2022/03/17 09:10:30+00,3295
-93.256221291728,44.9386491706068,0035XX 13TH AVE S,MP2018277835        ,3     ,2018/08/17 00:00:00+00,2332,2018/08/17 00:00:00+00,2018/08/17 23:32:00+00,1300,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/08/18 00:00:00+00,12295,-93.25622,44.93864,-10381235.0675,5611868.2192,Powderhorn Park,2018/08/18 00:00:00+00,2022/03/17 09:10:30+00,3296
-93.2061130639572,44.9164217859239,0049XX 46TH AVE S,MP2018277865        ,3     ,2018/08/17 00:00:00+00,2228,2018/08/12 00:00:00+00,2018/08/17 22:28:00+00,2315,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/18 00:00:00+00,,-93.20611,44.91642,-10375657.0451,5608373.3896,Hiawatha,2018/08/18 00:00:00+00,2022/03/26 07:00:58+00,3297
-93.3196018906665,44.9446534948056,0032XX WEST LAKE CALHOUN PKWY,MP2018277869        ,5     ,2018/08/17 00:00:00+00,2337,2018/08/17 00:00:00+00,2018/08/17 23:37:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/18 00:00:00+00,13984,-93.3196,44.94465,-10388290.5635,5612812.516,West Maka Ska,2018/08/22 00:00:00+00,2022/03/17 09:10:30+00,3298
-93.2516796620781,45.0108693777367,0007XX 23RD AVE NE,MP2018277873        ,2     ,2018/08/17 00:00:00+00,2301,2018/08/17 00:00:00+00,2018/08/17 23:01:00+00,2225,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018/08/18 00:00:00+00,,-93.25167,45.01086,-10380729.4956,5623232.8096,Holland,2018/10/12 00:00:00+00,2022/03/26 07:00:58+00,3299
-93.3202429868437,44.942316766039,0032XX WEST LAKE CALHOUN PKWY,MP2018277888        ,5     ,2018/08/17 00:00:00+00,2237,2018/08/17 00:00:00+00,2018/08/17 22:37:00+00,2237,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/18 00:00:00+00,,-93.32024,44.94231,-10388361.93,5612445.0082,West Maka Ska,2018/08/21 00:00:00+00,2022/03/26 07:00:58+00,3300
-93.2121183699035,44.9251964554023,0042XX 43RD ST E,MP2018277964        ,3     ,2018/08/18 00:00:00+00,142,2018/08/17 00:00:00+00,2018/08/18 01:42:00+00,2320,ROBPAG  ,ROBBERY PER AGG               ,04 ,2018/08/18 00:00:00+00,12122,-93.21211,44.92519,-10376325.5527,5609752.8764,Hiawatha,2018/08/21 00:00:00+00,2022/03/17 09:10:30+00,3301
-93.3052070206524,45.0132250557967,0020XX LOWRY AVE N,MP2018278033        ,4     ,2018/08/18 00:00:00+00,142,2018/08/18 00:00:00+00,2018/08/18 01:42:00+00,58,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018/08/18 00:00:00+00,10486,-93.3052,45.01322,-10386688.1339,5623603.7409,Jordan,2018/08/18 00:00:00+00,2022/03/17 09:10:30+00,3302
-93.2925822602445,44.9957764697538,0016XX DUPONT AVE N,MP2018278054        ,4     ,2018/08/18 00:00:00+00,151,2018/08/18 00:00:00+00,2018/08/18 01:51:00+00,100,ROBPAG  ,ROBBERY PER AGG               ,04 ,2018/08/18 00:00:00+00,,-93.29258,44.99577,-10385282.752,5620856.6023,Hawthorne,2018/10/12 00:00:00+00,2022/03/26 07:00:58+00,3303
-93.3014597218009,44.9492611944722,0015XX LAGOON AVE,MP2018278069        ,5     ,2018/08/18 00:00:00+00,135,2018/08/18 00:00:00+00,2018/08/18 01:35:00+00,135,ASLT1   ,ASLT-GREAT BODILY HM          ,05 ,2018/08/18 00:00:00+00,,-93.30145,44.94926,-10386270.9865,5613537.2334,East Isles,2019/02/09 00:00:00+00,2022/03/26 07:00:58+00,3304
-93.2815657474015,44.9958087100365,0016XX WASHINGTON AVE N,MP2018278129        ,4     ,2018/08/18 00:00:00+00,302,2018/08/18 00:00:00+00,2018/08/18 03:02:00+00,200,ROBPAG  ,ROBBERY PER AGG               ,04 ,2018/08/18 00:00:00+00,17353,-93.28156,44.9958,-10384056.3994,5620861.6775,Hawthorne,2018/08/18 00:00:00+00,2022/03/17 09:10:30+00,3305
-93.2664336075758,44.9528416740937,0027XX OAKLAND AVE,MP2018278136        ,3     ,2018/08/18 00:00:00+00,456,2018/08/18 00:00:00+00,2018/08/18 04:56:00+00,224,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018/08/18 00:00:00+00,15521,-93.26643,44.95284,-10382371.8973,5614100.4257,Phillips West,2019/02/09 00:00:00+00,2022/03/17 09:10:30+00,3306
-93.2461048476806,44.9438379645222,0032XX LONGFELLOW AVE,MP2018278139        ,3     ,2018/08/18 00:00:00+00,356,2018/08/18 00:00:00+00,2018/08/18 03:56:00+00,224,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/18 00:00:00+00,11620,-93.2461,44.94383,-10380108.9101,5612684.2522,Corcoran,2018/08/18 00:00:00+00,2022/03/17 09:10:30+00,3307
-93.2719269402855,44.9832900681131,0002XX 2ND AVE N,MP2018278167        ,1     ,2018/08/18 00:00:00+00,421,2018/08/18 00:00:00+00,2018/08/18 04:21:00+00,213,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018/08/18 00:00:00+00,17208,-93.27192,44.98329,-10382983.4123,5618891.2329,Downtown West,2018/10/12 00:00:00+00,2022/03/17 09:10:30+00,3308
-93.2818890366992,45.0157922622808,0033XX WASHINGTON AVE N,MP2018278172        ,4     ,2018/08/18 00:00:00+00,345,2018/08/18 00:00:00+00,2018/08/18 03:45:00+00,312,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018/08/18 00:00:00+00,16463,-93.28188,45.01579,-10384092.3878,5624007.9974,McKinley,2018/10/09 00:00:00+00,2022/03/17 09:10:30+00,3309
