OID_,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,IN_SingleLine,USER_combined
60,M,92.859999999999999,A,State Hwy 280 & Robbins St,State Hwy 280 & Robbins St,State Hwy 280 & Robbins St,StreetInt,,,State Hwy 280 & Robbins St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,State Hwy 280 & Robbins St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.202421767581299,44.972263003085921,-93.202421767581299,44.972263003085921,-93.203421767433454,-93.201421767729158,44.971263003301246,44.973263002870581,HW,280 HW & ROBBINS ST,280 HW & ROBBINS ST
61,M,92.310000000000002,A,State Hwy 280 & Kasota Ave,State Hwy 280 & Kasota Ave,State Hwy 280 & Kasota Ave,StreetInt,,,State Hwy 280 & Kasota Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,State Hwy 280 & Kasota Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.202790766801868,44.977150002398808,-93.202790766801868,44.977150002398808,-93.203790766654038,-93.201790766949671,44.976150002614126,44.978150002183483,HW,280 HW & KASOTA AV,280 HW & KASOTA AV
62,T,90.500000000000000,A,3rd St E & N Arcade St,3rd St E & N Arcade St,3rd St E & N Arcade St,StreetInt,,,3rd St E & N Arcade St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & N Arcade St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.065869308709225,44.957151995820510,-93.065869308709225,44.957151995820510,-93.066869308560442,-93.064869308858022,44.956151996035977,44.958151995605029,,3 ST E & ARCADE ST,3 ST E & ARCADE ST
63,T,93.329999999999998,A,State Hwy 280 & Franklin Ave,State Hwy 280 & Franklin Ave,State Hwy 280 & Franklin Ave,StreetInt,,,State Hwy 280 & Franklin Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,State Hwy 280 & Franklin Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.202408268639786,44.964613004200885,-93.202408268639786,44.964613004200885,-93.203408268491870,-93.201408268787688,44.963613004416267,44.965613003985546,HW,280 HW & FRANKLIN AV,280 HW & FRANKLIN AV
64,T,88.609999999999999,A,State Hwy 280 & University Ave W,State Hwy 280 & University Ave W,State Hwy 280 & University Ave W,StreetInt,,,State Hwy 280 & University Ave W,,,20.000000000000000,,,,,,,,,,,,,,,,,,,State Hwy 280 & University Ave W,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.202174268547850,44.965765004016603,-93.202174268547850,44.965765004016603,-93.203174268399977,-93.201174268695752,44.964765004231957,44.966765003801235,HW,280 HW & UNIVERSITY AV,280 HW & UNIVERSITY AV
65,M,92.159999999999997,A,3rd St E & N Barclay St,3rd St E & N Barclay St,3rd St E & N Barclay St,StreetInt,,,3rd St E & N Barclay St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & N Barclay St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.037483316883026,44.956791993907913,-93.037483316883026,44.956791993907913,-93.038483316734059,-93.036483317031980,44.955791994123423,44.957791993692432,,3 ST E & BARCLAY ST,3 ST E & BARCLAY ST
66,M,100.000000000000000,A,3rd St E & Clarence St,3rd St E & Clarence St,3rd St E & Clarence St,StreetInt,,,3rd St E & Clarence St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & Clarence St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.043571815141433,44.956782994330652,-93.043571815141433,44.956782994330652,-93.044571814992509,-93.042571815290358,44.955782994546155,44.957782994115171,,3 ST E & CLARENCE ST,3 ST E & CLARENCE ST
67,M,100.000000000000000,A,3rd St E & Birmingham St,3rd St E & Birmingham St,3rd St E & Birmingham St,StreetInt,,,3rd St E & Birmingham St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & Birmingham St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.039499316305921,44.956791994047450,-93.039499316305921,44.956791994047450,-93.040499316156982,-93.038499316454889,44.955791994262952,44.957791993831968,,3 ST E & BIRMINGHAM ST,3 ST E & BIRMINGHAM ST
68,M,92.159999999999997,A,3rd St E & N Cypress St,3rd St E & N Cypress St,3rd St E & N Cypress St,StreetInt,,,3rd St E & N Cypress St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & N Cypress St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.058340810919319,44.956746995358408,-93.058340810919319,44.956746995358408,-93.059340810770493,-93.057340811068144,44.955746995573882,44.957746995142912,,3 ST E & CYPRESS ST,3 ST E & CYPRESS ST
69,M,89.379999999999995,A,3rd St E & N Bates Ave,3rd St E & N Bates Ave,3rd St E & N Bates Ave,StreetInt,,,3rd St E & N Bates Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & N Bates Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.068798808063804,44.955747996228666,-93.068798808063804,44.955747996228666,-93.069798807915006,-93.067798808212572,44.954747996444141,44.956747996013199,,3 ST E & BATES AV,3 ST E & BATES AV
70,M,91.040000000000006,A,3rd St E & N Earl St,3rd St E & N Earl St,3rd St E & N Earl St,StreetInt,,,3rd St E & N Earl St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & N Earl St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.055784811649588,44.956755995180075,-93.055784811649588,44.956755995180075,-93.056784811500734,-93.054784811798456,44.955755995395570,44.957755994964607,,3 ST E & EARL ST,3 ST E & EARL ST
71,M,100.000000000000000,A,3rd St E & Etna St,3rd St E & Etna St,3rd St E & Etna St,StreetInt,,,3rd St E & Etna St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & Etna St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.041515315730095,44.956782994188295,-93.041515315730095,44.956782994188295,-93.042515315581142,-93.040515315879034,44.955782994403798,44.957782993972820,,3 ST E & ETNA ST,3 ST E & ETNA ST
72,M,100.000000000000000,A,3rd St E & Flandrau St,3rd St E & Flandrau St,3rd St E & Flandrau St,StreetInt,,,3rd St E & Flandrau St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & Flandrau St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.027794819657785,44.956782993238733,-93.027794819657785,44.956782993238733,-93.028794819508775,-93.026794819806824,44.955782993454235,44.957782993023244,,3 ST E & FLANDRAU ST,3 ST E & FLANDRAU ST
73,U,0.000000000000000,A,,,,,,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,280 HW & I94 FW,280 HW & I94 FW
74,M,92.159999999999997,A,3rd St E & N English St,3rd St E & N English St,3rd St E & N English St,StreetInt,,,3rd St E & N English St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & N English St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.045618139022139,44.956647634629199,-93.045618139022139,44.956647634629199,-93.046618138873200,-93.044618139171035,44.955647634844681,44.957647634413725,,3 ST E & ENGLISH ST,3 ST E & ENGLISH ST
75,M,100.000000000000000,A,3rd St E & Germain St,3rd St E & Germain St,3rd St E & Germain St,StreetInt,,,3rd St E & Germain St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & Germain St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.032893318198205,44.956782993591560,-93.032893318198205,44.956782993591560,-93.033893318049209,-93.031893318347187,44.955782993807063,44.957782993376078,,3 ST E & GERMAIN ST,3 ST E & GERMAIN ST
76,M,100.000000000000000,A,3rd St E & Gotzian St,3rd St E & Gotzian St,3rd St E & Gotzian St,StreetInt,,,3rd St E & Gotzian St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & Gotzian St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.047896313904886,44.956773994631327,-93.047896313904886,44.956773994631327,-93.048896313755975,-93.046896314053782,44.955773994846801,44.957773994415838,,3 ST E & GOTZIAN ST,3 ST E & GOTZIAN ST
77,M,100.000000000000000,A,3rd St E & Griffith St,3rd St E & Griffith St,3rd St E & Griffith St,StreetInt,,,3rd St E & Griffith St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & Griffith St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.049979813309776,44.956764994776861,-93.049979813309776,44.956764994776861,-93.050979813160907,-93.048979813458658,44.955764994992364,44.957764994561387,,3 ST E & GRIFFITH ST,3 ST E & GRIFFITH ST
78,M,92.159999999999997,A,3rd St E & N Hancock St,3rd St E & N Hancock St,3rd St E & N Hancock St,StreetInt,,,3rd St E & N Hancock St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & N Hancock St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.049507313445019,44.956764994744148,-93.049507313445019,44.956764994744148,-93.050507313296123,-93.048507313593916,44.955764994959644,44.957764994528681,,3 ST E & HANCOCK ST,3 ST E & HANCOCK ST
79,M,83.420000000000002,A,3rd St E & Germain St,3rd St E & Germain St,3rd St E & Germain St,StreetInt,,,3rd St E & Germain St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & Germain St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.032893318198205,44.956782993591560,-93.032893318198205,44.956782993591560,-93.033893318049209,-93.031893318347187,44.955782993807063,44.957782993376078,LD,3 ST E & GERMAIN LD,3 ST E & GERMAIN LD
80,M,90.500000000000000,A,3rd St E & N Forest St,3rd St E & N Forest St,3rd St E & N Forest St,StreetInt,,,3rd St E & N Forest St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & N Forest St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.060878810194225,44.956737995535448,-93.060878810194225,44.956737995535448,-93.061878810045400,-93.059878810343051,44.955737995750916,44.957737995319960,,3 ST E & FOREST ST,3 ST E & FOREST ST
81,M,91.480000000000004,A,3rd St E & N Hazel St,3rd St E & N Hazel St,3rd St E & N Hazel St,StreetInt,,,3rd St E & N Hazel St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & N Hazel St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.020207821832429,44.956764992716401,-93.020207821832429,44.956764992716401,-93.021207821683362,-93.019207821981510,44.955764992931904,44.957764992500891,,3 ST E & HAZEL ST,3 ST E & HAZEL ST
82,M,100.000000000000000,A,3rd St E & Hazelwood St,3rd St E & Hazelwood St,3rd St E & Hazelwood St,StreetInt,,,3rd St E & Hazelwood St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & Hazelwood St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.035431317469175,44.956800993764553,-93.035431317469175,44.956800993764553,-93.036431317320208,-93.034431317618157,44.955800993980056,44.957800993549078,,3 ST E & HAZELWOOD ST,3 ST E & HAZELWOOD ST
83,M,96.500000000000000,A,3rd St E & Howard St N,3rd St E & Howard St N,3rd St E & Howard St N,StreetInt,,,3rd St E & Howard St N,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & Howard St N,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.008071325311235,44.956737991880757,-93.008071325311235,44.956737991880757,-93.009071325162083,-93.007071325460373,44.955737992096289,44.957737991665248,,3 ST E & HOWARD ST,3 ST E & HOWARD ST
84,M,76.780000000000001,A,3rd St E & Johnson Pkwy,3rd St E & Johnson Pkwy,3rd St E & Johnson Pkwy,StreetInt,,,3rd St E & Johnson Pkwy,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & Johnson Pkwy,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.045956814460013,44.956773994497070,-93.045956814460013,44.956773994497070,-93.046956814311102,-93.044956814608923,44.955773994712537,44.957773994281574,PK,3 ST E & JOHNSON PK,3 ST E & JOHNSON PK
85,M,76.780000000000001,A,3rd St E & Johnson Pkwy,3rd St E & Johnson Pkwy,3rd St E & Johnson Pkwy,StreetInt,,,3rd St E & Johnson Pkwy,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & Johnson Pkwy,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.045956814460013,44.956773994497070,-93.045956814460013,44.956773994497070,-93.046956814311102,-93.044956814608923,44.955773994712537,44.957773994281574,PA,3 ST E & JOHNSON PA,3 ST E & JOHNSON PA
86,M,97.780000000000001,A,3rd St E & I- 94,3rd St E & I- 94,3rd St E & I- 94,StreetInt,,,3rd St E & I- 94,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & I- 94,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.072153557327013,44.954123496698514,-93.072153557327013,44.954123496698514,-93.073153557178244,-93.071153557475782,44.953123496914003,44.955123496483047,FW,3 ST E & I94 FW,3 ST E & I94 FW
87,M,91.480000000000004,A,3rd St E & N Maple St,3rd St E & N Maple St,3rd St E & N Maple St,StreetInt,,,3rd St E & N Maple St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & N Maple St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.066953808471823,44.956620995973239,-93.066953808471823,44.956620995973239,-93.067953808323026,-93.065953808620591,44.955620996188699,44.957620995757750,,3 ST E & MAPLE ST,3 ST E & MAPLE ST
88,M,92.159999999999997,A,3rd St E & N Kennard St,3rd St E & N Kennard St,3rd St E & N Kennard St,StreetInt,,,3rd St E & N Kennard St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & N Kennard St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.030350818926053,44.956782993415601,-93.030350818926053,44.956782993415601,-93.031350818777028,-93.029350819075049,44.955782993631111,44.957782993200126,,3 ST E & KENNARD ST,3 ST E & KENNARD ST
89,M,89.379999999999995,A,3rd St E & N Maria Ave,3rd St E & N Maria Ave,3rd St E & N Maria Ave,StreetInt,,,3rd St E & N Maria Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & N Maria Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.070405307710431,44.954973996453091,-93.070405307710431,44.954973996453091,-93.071405307561662,-93.069405307859199,44.953973996668552,44.955973996237617,,3 ST E & MARIA AV,3 ST E & MARIA AV
90,M,92.159999999999997,A,3rd St E & N Mendota St,3rd St E & N Mendota St,3rd St E & N Mendota St,StreetInt,,,3rd St E & N Mendota St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & N Mendota St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.063479809451124,44.956728995716865,-93.063479809451124,44.956728995716865,-93.064479809302313,-93.062479809599935,44.955728995932340,44.957728995501384,,3 ST E & MENDOTA ST,3 ST E & MENDOTA ST
91,M,96.500000000000000,A,3rd St E & McKnight Rd N,3rd St E & McKnight Rd N,3rd St E & McKnight Rd N,StreetInt,,,3rd St E & McKnight Rd N,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & McKnight Rd N,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.005029326183575,44.956728991671689,-93.005029326183575,44.956728991671689,-93.006029326034408,-93.004029326332741,44.955728991887199,44.957728991456150,,3 ST E & MCKNIGHT RD,3 ST E & MCKNIGHT RD
92,U,0.000000000000000,A,,,,,,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,3 ST E & MOUNDS BD,3 ST E & MOUNDS BD
93,M,95.599999999999994,A,3rd St E & Ruth St N,3rd St E & Ruth St N,3rd St E & Ruth St N,StreetInt,,,3rd St E & Ruth St N,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & Ruth St N,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.015149823284361,44.956737992370421,-93.015149823284361,44.956737992370421,-93.016149823135265,-93.014149823433456,44.955737992585938,44.957737992154918,,3 ST E & RUTH ST,3 ST E & RUTH ST
94,M,76.670000000000002,A,3rd St E & Tell St,3rd St E & Tell St,3rd St E & Tell St,StreetInt,,,3rd St E & Tell St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & Tell St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.054376312052696,44.956755995082553,-93.054376312052696,44.956755995082553,-93.055376311903842,-93.053376312201564,44.955755995298048,44.957755994867092,NA,3 ST E & TELL NA,3 ST E & TELL NA
95,M,81.769999999999996,A,I- 35E & Kellogg Blvd,I- 35E & Kellogg Blvd,I- 35E & Kellogg Blvd,StreetInt,,,I- 35E & Kellogg Blvd,,,20.000000000000000,,,,,,,,,,,,,,,,,,,I- 35E & Kellogg Blvd,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.104348799109104,44.946900999984649,-93.104348799109104,44.946900999984649,-93.105348798960492,-93.103348799257716,44.945901000200131,44.947900999769175,BD,35E & KELLOGG BD,35E & KELLOGG BD
96,M,92.159999999999997,A,3rd St E & N Van Dyke St,3rd St E & N Van Dyke St,3rd St E & N Van Dyke St,StreetInt,,,3rd St E & N Van Dyke St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,3rd St E & N Van Dyke St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.022903321059459,44.956773992901589,-93.022903321059459,44.956773992901589,-93.023903320910392,-93.021903321208498,44.955773993117084,44.957773992686079,,3 ST E & VANDYKE ST,3 ST E & VANDYKE ST
97,M,85.500000000000000,A,E 4th St & N Arcade St,E 4th St & N Arcade St,E 4th St & N Arcade St,StreetInt,,,E 4th St & N Arcade St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,E 4th St & N Arcade St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.066184308512760,44.957925995729127,-93.066184308512760,44.957925995729127,-93.067184308363963,-93.065184308661529,44.956925995944609,44.958925995513674,,4 ST E & ARCADE ST,4 ST E & ARCADE ST
98,M,95.000000000000000,A,E 4th St & Atlantic St,E 4th St & Atlantic St,E 4th St & Atlantic St,StreetInt,,,E 4th St & Atlantic St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,E 4th St & Atlantic St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.048184313576499,44.958564994389334,-93.048184313576499,44.958564994389334,-93.049184313427617,-93.047184313725381,44.957564994604802,44.959564994173846,,4 ST E & ATLANTIC ST,4 ST E & ATLANTIC ST
99,M,84.379999999999995,A,E 4th St & N Bates Ave,E 4th St & N Bates Ave,E 4th St & N Bates Ave,StreetInt,,,E 4th St & N Bates Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,E 4th St & N Bates Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.069424307805690,44.956323996187749,-93.069424307805690,44.956323996187749,-93.070424307656921,-93.068424307954444,44.955323996403230,44.957323995972281,,4 ST E & BATES AV,4 ST E & BATES AV
100,M,95.000000000000000,A,E 4th St & Cedar St,E 4th St & Cedar St,E 4th St & Cedar St,StreetInt,,,E 4th St & Cedar St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,E 4th St & Cedar St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.092455302706256,44.945478999368618,-93.092455302706256,44.945478999368618,-93.093455302557572,-93.091455302854953,44.944478999584106,44.946478999153129,,4 ST E & CEDAR ST,4 ST E & CEDAR ST
101,M,87.430000000000007,A,E 4th St & N Broadway St,E 4th St & N Broadway St,E 4th St & N Broadway St,StreetInt,,,E 4th St & N Broadway St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,E 4th St & N Broadway St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.084359804484350,44.949393998235436,-93.084359804484350,44.949393998235436,-93.085359804335624,-93.083359804633076,44.948393998450918,44.950393998019955,,4 ST E & BROADWAY ST,4 ST E & BROADWAY ST
102,M,95.000000000000000,A,E 4th St & Clarence St,E 4th St & Clarence St,E 4th St & Clarence St,StreetInt,,,E 4th St & Clarence St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,E 4th St & Clarence St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.043598814886550,44.958582994069268,-93.043598814886550,44.958582994069268,-93.044598814737626,-93.042598815035461,44.957582994284735,44.959582993853779,,4 ST E & CLARENCE ST,4 ST E & CLARENCE ST
103,U,0.000000000000000,A,,,,,,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,4 ST E & COMMERCIAL ST,4 ST E & COMMERCIAL ST
104,M,87.159999999999997,A,E 4th St & N Cypress St,E 4th St & N Cypress St,E 4th St & N Cypress St,StreetInt,,,E 4th St & N Cypress St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,E 4th St & N Cypress St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.058358810665680,44.958555995095089,-93.058358810665680,44.958555995095089,-93.059358810516869,-93.057358810814520,44.957555995310571,44.959555994879629,,4 ST E & CYPRESS ST,4 ST E & CYPRESS ST
105,M,86.040000000000006,A,E 4th St & N Earl St,E 4th St & N Earl St,E 4th St & N Earl St,StreetInt,,,E 4th St & N Earl St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,E 4th St & N Earl St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.055811811394634,44.958555994918726,-93.055811811394634,44.958555994918726,-93.056811811245794,-93.054811811543487,44.957555995134221,44.959555994703258,,4 ST E & EARL ST,4 ST E & EARL ST
106,M,95.000000000000000,A,E 4th St & Flandrau St,E 4th St & Flandrau St,E 4th St & Flandrau St,StreetInt,,,E 4th St & Flandrau St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,E 4th St & Flandrau St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.027817319404264,44.958582992976972,-93.027817319404264,44.958582992976972,-93.028817319255253,-93.026817319553288,44.957582993192460,44.959582992761497,,4 ST E & FLANDRAU ST,4 ST E & FLANDRAU ST
107,M,85.500000000000000,A,E 4th St & N Forest St,E 4th St & N Forest St,E 4th St & N Forest St,StreetInt,,,E 4th St & N Forest St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,E 4th St & N Forest St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.060901309939297,44.958546995272464,-93.060901309939297,44.958546995272464,-93.061901309790500,-93.059901310088122,44.957546995487938,44.959546995056989,,4 ST E & FOREST ST,4 ST E & FOREST ST
